Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-23 00:00:00-04:00,61.88463062032697,61.90196883579603,60.26456016483693,61.78306579589844,30158400,0.0,0.0
2018-07-24 00:00:00-04:00,62.26363730807666,63.1306463603403,61.43378427468053,61.60966491699219,35462000,0.0,0.0
2018-07-25 00:00:00-04:00,61.70379203896206,62.51878262889683,61.12413549101593,62.3924446105957,31911200,0.0,0.0
2018-07-26 00:00:00-04:00,62.19180049129977,63.497265752658784,62.02335482397333,63.128170013427734,32512400,0.0,0.0
2018-07-27 00:00:00-04:00,63.49479458100562,63.56415500729454,61.88958642439409,62.42961120605469,29542000,0.0,0.0
2018-07-30 00:00:00-04:00,62.57080314312242,62.63025655253594,60.125838851365636,60.475120544433594,34034000,0.0,0.0
2018-07-31 00:00:00-04:00,60.371083364119954,61.404062315128705,59.98216604254288,60.65595626831055,28398800,0.0,0.0
2018-08-01 00:00:00-04:00,60.97055241218059,61.52295995570457,60.415665280928316,61.05477523803711,28355600,0.0,0.0
2018-08-02 00:00:00-04:00,60.341352495150424,62.12243742589641,59.751788904703176,62.082801818847656,26966800,0.0,0.0
2018-08-03 00:00:00-04:00,62.32804211601067,62.687230823291365,62.15959267806184,62.449424743652344,21428800,0.0,0.0
2018-08-06 00:00:00-04:00,62.323087162440416,62.96219714827677,61.85738201156813,62.92751693725586,20750800,0.0,0.0
2018-08-07 00:00:00-04:00,63.41553335745127,63.836655157541365,63.147998622516276,63.6508674621582,25813200,0.0,0.0
2018-08-08 00:00:00-04:00,63.663207744251324,64.46580763289086,63.31392620315784,64.01496887207031,26210000,0.0,0.0
2018-08-09 00:00:00-04:00,64.19336322519246,64.22060845643118,63.45268452900042,63.529476165771484,20428000,0.0,0.0
2018-08-10 00:00:00-04:00,62.70952435960653,63.44029215268658,62.59805252366771,63.115779876708984,25639600,0.0,0.0
2018-08-13 00:00:00-04:00,63.20248996026172,64.6541111510937,63.18515174272155,63.44525146484375,37520800,0.0,0.0
2018-08-14 00:00:00-04:00,64.50050522763067,64.90180525668596,63.668172801682815,64.76060485839844,46622000,0.0,0.0
2018-08-15 00:00:00-04:00,64.96870718309755,65.30808567864393,63.39075177507433,64.1784896850586,59113600,0.0,0.0
2018-08-16 00:00:00-04:00,64.87704718673234,64.9018203858463,63.170278091901984,63.77223205566406,80126000,0.0,0.0
2018-08-17 00:00:00-04:00,62.65750939282262,62.664940596971526,60.3760352226159,60.64604949951172,114318800,0.0,0.0
2018-08-20 00:00:00-04:00,60.23978448535078,62.72190849264974,59.134969401247155,61.39414596557617,85438800,0.0,0.0
2018-08-21 00:00:00-04:00,61.557650657347075,62.79623517761563,61.35947637813211,62.75164794921875,67398800,0.0,0.0
2018-08-22 00:00:00-04:00,62.424651588476934,65.15448878961706,62.38997137767772,65.10494995117188,74985600,0.0,0.0
2018-08-23 00:00:00-04:00,64.71850475727736,66.75473750711207,64.57978393011201,66.10076141357422,72068400,0.0,0.0
2018-08-24 00:00:00-04:00,66.18498430354407,67.57963133929721,66.14039708613296,67.43347930908203,53151200,0.0,0.0
2018-08-27 00:00:00-04:00,67.73075212468133,69.08823577821462,67.41614685132839,68.34508514404297,50577600,0.0,0.0
2018-08-28 00:00:00-04:00,68.28563657157929,68.51353186948401,66.76713087598034,67.96855926513672,47538400,0.0,0.0
2018-08-29 00:00:00-04:00,67.89171180406815,69.27472444156852,67.68350919606773,69.0243911743164,42010800,0.0375,0.0
2018-08-30 00:00:00-04:00,68.71212966066916,69.82498461479867,68.4865830490304,68.85588073730469,34660800,0.0,0.0
2018-08-31 00:00:00-04:00,68.6551123522695,69.69609542069777,68.55597290857507,69.56720733642578,30659200,0.0,0.0
2018-09-04 00:00:00-04:00,69.43583916256587,70.69245247967186,69.15081045303918,70.31571960449219,39172000,0.0,0.0
2018-09-05 00:00:00-04:00,70.13973672317621,70.49417134542979,68.19657513433386,69.0070571899414,39315600,0.0,0.0
2018-09-06 00:00:00-04:00,68.84347739142025,68.86825657758169,67.26465898914705,67.59429931640625,32279600,0.0,0.0
2018-09-07 00:00:00-04:00,66.67230261347048,68.63777053689908,66.22369032738794,67.38115692138672,29542000,0.0,0.0
2018-09-10 00:00:00-04:00,67.60667986016641,68.38989415992751,67.16798394264255,68.09247589111328,22014000,0.0,0.0
2018-09-11 00:00:00-04:00,67.62899101982437,68.50639048822265,67.42079594600767,67.61412048339844,24311200,0.0,0.0
2018-09-12 00:00:00-04:00,67.21509822522674,67.41090375444114,64.9175090202731,66.4740219116211,41909200,0.0,0.0
2018-09-13 00:00:00-04:00,67.1332940611641,68.15940657627162,66.9598019281918,67.25226593017578,30553600,0.0,0.0
2018-09-14 00:00:00-04:00,68.15692405735024,69.17560127985121,67.78762642886588,68.51383209228516,38693600,0.0,0.0
2018-09-17 00:00:00-04:00,68.25854650086255,68.7492969546672,67.70087862493418,67.89420318603516,20552800,0.0,0.0
2018-09-18 00:00:00-04:00,67.9338670986832,68.96245310178769,67.1060409453761,67.17295837402344,29952000,0.0,0.0
2018-09-19 00:00:00-04:00,66.9870556835346,67.58934267647783,66.48639663132988,67.410888671875,22486000,0.0,0.0
2018-09-20 00:00:00-04:00,66.1889667546296,66.61279971726422,65.45780686361567,65.99812316894531,43058400,0.0,0.0
2018-09-21 00:00:00-04:00,66.1171055836275,66.57315307085278,64.96458592589794,65.29671478271484,43512800,0.0,0.0
2018-09-24 00:00:00-04:00,64.98690198031784,65.88908077859834,64.11445669581677,65.85438537597656,29391200,0.0,0.0
2018-09-25 00:00:00-04:00,66.51612291330292,66.77637237589674,65.65855604259347,66.52603912353516,28038800,0.0,0.0
2018-09-26 00:00:00-04:00,66.57563241420658,66.97963305390527,65.99813962531354,66.15676879882812,26854800,0.0,0.0
2018-09-27 00:00:00-04:00,66.50870816565646,66.72186515022496,65.96095651200693,66.27572631835938,21442800,0.0,0.0
2018-09-28 00:00:00-04:00,67.59678318841381,69.87454719497147,67.31670878520062,69.65147399902344,70939600,0.0,0.0
2018-10-01 00:00:00-04:00,70.42973895174477,72.38777140064413,70.04308981252332,71.71856689453125,62206000,0.0,0.0
2018-10-02 00:00:00-04:00,71.44343375284704,72.5612501757963,70.78166470707583,71.0047378540039,38396400,0.0,0.0
2018-10-03 00:00:00-04:00,71.70864814424871,71.78300082829749,70.02572846597492,71.06671142578125,32055200,0.0,0.0
2018-10-04 00:00:00-04:00,70.70483901864205,70.94773705100923,68.45186200562789,69.22268676757812,39122000,0.0,0.0
2018-10-05 00:00:00-04:00,68.97483824166476,69.59694254763384,66.31042526121021,66.88543701171875,42663600,0.0,0.0
2018-10-08 00:00:00-04:00,66.05265430714462,67.20764721882693,64.46143881900441,65.87171936035156,40861200,0.0,0.0
2018-10-09 00:00:00-04:00,65.6660072197018,66.61280508419921,65.13559951962019,65.8147201538086,27350000,0.0,0.0
2018-10-10 00:00:00-04:00,64.75391504618223,65.21243589687337,60.872545878092446,60.89485168457031,68494000,0.0,0.0
2018-10-11 00:00:00-04:00,60.022405812960386,61.358329887549466,58.06189272967617,58.27752685546875,72543600,0.0,0.0
2018-10-12 00:00:00-04:00,60.85023831380354,61.84908313320548,59.39782317129496,61.105525970458984,60823600,0.0,0.0
2018-10-15 00:00:00-04:00,60.971679803478104,60.971679803478104,58.32957277099828,58.3394889831543,44976000,0.0,0.0
2018-10-16 00:00:00-04:00,59.46721888034243,61.041082983941806,58.973995071524016,60.92955017089844,40871200,0.0,0.0
2018-10-17 00:00:00-04:00,61.551652524278204,61.93334726632241,59.75224580042156,60.24299240112305,32966800,0.0,0.0
2018-10-18 00:00:00-04:00,60.93698223919262,61.321154158989174,58.76331595243636,59.36807632446289,52402000,0.0,0.0
2018-10-19 00:00:00-04:00,59.92079176262957,60.11659726637938,56.435987804016996,56.800331115722656,61360800,0.0,0.0
2018-10-22 00:00:00-04:00,57.32328880919588,58.32461437921705,56.2798325771938,57.30841827392578,36884400,0.0,0.0
2018-10-23 00:00:00-04:00,54.634093046875265,55.56602032636515,53.712085761436505,54.79024124145508,62643600,0.0,0.0
2018-10-24 00:00:00-04:00,54.40607868734709,54.872042407207275,49.285451003509586,49.42424774169922,88428800,0.0,0.0
2018-10-25 00:00:00-04:00,48.44770841242746,51.98704034402168,48.004050503292795,51.513641357421875,95172000,0.0,0.0
2018-10-26 00:00:00-04:00,49.15159888352335,50.770074425156416,47.865244582958475,49.14664077758789,66478400,0.0,0.0
2018-10-29 00:00:00-04:00,50.559405852339104,50.59410503254258,43.62449388059509,46.00635528564453,75801600,0.0,0.0
2018-10-30 00:00:00-04:00,46.23686258384116,50.413172948255614,46.00635790215172,50.31403350830078,80719200,0.0,0.0
2018-10-31 00:00:00-04:00,51.962247206284886,52.69093377005776,50.56436000828711,52.25471496582031,74577200,0.0,0.0
2018-11-01 00:00:00-04:00,52.61906032778633,54.15326714460909,51.3525345316206,54.05908203125,56652800,0.0,0.0
2018-11-02 00:00:00-04:00,53.96488946499889,55.02322002624494,52.101042572682616,53.26842498779297,45296000,0.0,0.0
2018-11-05 00:00:00-05:00,53.137065740434025,53.37004755706434,50.879130656214706,52.487693786621094,37933200,0.0,0.0
2018-11-06 00:00:00-05:00,52.40839172048047,53.25109218978531,51.939950813439886,52.311729431152344,29901200,0.0,0.0
2018-11-07 00:00:00-05:00,52.978441299017675,53.88558183313347,52.34145892631981,52.98835372924805,48381200,0.0,0.0
